judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_plausibility,shap_completeness,shap_source_consistency,shap_non_hallucination,shap_informativeness,shap_conciseness
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,1079,1,0.45,0.4,0.45,0.5,0.4,0.95,-0.031997394407222206,-0.07161400451196008,-0.008761669394197865,0.03642617291041791,0.006163701861081041,0.014144938570906464
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,1079,1,0.4,0.4,0.3,0.3,0.4,0.95,-0.02706323240986543,-0.0643815076148722,0.014106830898072157,0.05648412891326043,-0.004805619522204557,0.01472174876083218
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,1079,1,0.4,0.35,0.3,0.25,0.35,0.95,-0.030388074485106116,-0.08098886953408765,0.01869155976726363,0.08594034589331298,-0.014837512511204696,0.016826752633421357
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,1079,1,0.45,0.4,0.45,0.5,0.4,0.95,-0.031997394407222206,-0.07161400451196008,-0.008761669394197865,0.03642617291041791,0.006163701861081041,0.014144938570906464
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,1079,1,0.45,0.4,0.45,0.5,0.4,0.95,-0.031997394407222206,-0.07161400451196008,-0.008761669394197865,0.03642617291041791,0.006163701861081041,0.014144938570906464
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,1079,1,0.45,0.4,0.45,0.5,0.45,0.95,-0.03790454189521458,-0.07947571002050223,-0.012050241604146552,0.03557741772291804,-0.023112275385775854,0.00916125567343172
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,1079,1,0.45,0.4,0.45,0.5,0.4,0.95,-0.031997394407222206,-0.07161400451196008,-0.008761669394197865,0.03642617291041791,0.006163701861081041,0.014144938570906464
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,1402,1,0.55,0.5,0.5,0.5,0.55,0.9,-0.04195258046405767,-0.08626951567101922,-0.006001670884468893,0.035747045675118654,-0.010313451351681636,-0.012750082242462282
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,1517,1,0.9,0.85,0.85,0.8,0.85,0.95,0.03876101965948094,-0.034966337428409607,0.010342629730544723,-0.002502739888683792,-0.015855752558337512,0.019400649732300764
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,1517,1,0.9,0.85,0.8,0.8,0.85,0.95,0.03808802771850544,-0.031709012181193916,0.019654817450452507,-0.0026014644742383547,-0.01544001980680883,0.021797291730195872
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,1517,1,0.85,0.8,0.8,0.85,0.8,0.9,-0.026602929819427024,-0.0016101552755477945,0.0065730588875066425,-0.022388752082034176,-0.03180357364515627,-0.011410573632598965
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,1517,1,0.85,0.85,0.75,0.6,0.8,0.9,-0.03167441124214851,0.015182066881348655,0.0066735943761227785,9.17492318033448e-05,-0.03328058246894497,-0.013982431366631442
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,1517,1,0.9,0.85,0.85,0.85,0.85,0.9,0.030789548709192305,-0.010879384467425358,0.005675275183094562,-0.025098256727119773,-0.025186937955344352,-0.014691189947715707
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,1517,1,0.9,0.85,0.9,0.9,0.85,0.95,0.030330952861971232,-0.030008579280327775,-0.005694127440699097,-0.029271623411638054,-0.014151060659461794,0.012817919342251429
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,1529,1,0.95,0.925,0.95,1.0,0.925,0.95,0.02680215887061723,0.04892489536045874,0.005896525875567549,0.0009904604544019526,0.04552653055178438,0.029394714561370543
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,1529,1,0.95,0.95,0.95,0.975,0.95,0.95,0.029204657551480228,0.09200868555570516,0.009404852425026915,-0.010063122659266108,0.04687171839811091,0.024335295820992246
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,1529,1,0.95,0.925,0.95,1.0,0.925,0.925,0.027811418002175233,0.039799752362038,0.005319129016278681,0.004638897914050667,0.036840635000825434,-0.02325222004734228
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,1529,1,0.95,0.925,0.95,1.0,0.925,0.95,0.02680215887061723,0.04892489536045874,0.005896525875567549,0.0009904604544019526,0.04552653055178438,0.029394714561370543
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,1529,1,0.8,0.8,0.65,0.7,0.8,0.9,-0.033666547630614614,0.0004750386696286105,0.022653629457053254,-0.013419026335067828,-0.03055555870675202,-0.015062375347662972
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,1529,1,0.95,0.95,0.95,1.0,0.95,0.925,0.029616362796718653,0.08916196722545239,0.010544060670231913,0.002504567470587173,0.041706950378030974,-0.015195754481971392
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,1529,1,0.95,0.9,0.95,1.0,0.875,0.975,0.0216947297451997,0.03354551285651457,0.002830745016778273,-0.0007375983430031112,0.03331077363325112,0.0415835822171329
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,1529,1,0.925,0.9,0.95,1.0,0.925,0.925,0.017852706187574622,0.030855072234013653,0.004194742383118697,0.004920510214225516,0.0323554546600258,-0.01824555502708337
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,1554,1,0.925,0.9,0.95,1.0,0.9,0.95,0.018944279224390535,0.03414495198481081,0.0029308179314969716,-0.0014353617333881733,0.036242331675844626,0.02633760709045503
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,1554,0,0.425,0.425,0.425,0.45,0.425,0.95,-0.03604301926542565,-0.08253951429925013,-0.010415872333258492,0.040601672351480156,-0.0206280947959945,0.01174151734312828
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,1554,1,0.45,0.45,0.45,0.5,0.45,0.925,-0.04669685208723208,-0.08202591657809111,-0.011103424586945227,0.03290816639041088,-0.01745996315476669,-0.007188010680941858
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,1554,1,0.875,0.875,0.9,0.9,0.9,0.925,-0.016437093913656678,-0.001882142261394708,-0.008905458861736113,-0.018504145909087794,0.033803892196401564,-0.010186856012262296
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,1554,1,0.95,0.925,1.0,1.0,0.925,0.95,0.025266001979528538,0.04901568250034899,-0.003996080476529016,-0.007099040753281346,0.04329876337131265,0.030400541601807034
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,1554,0,0.45,0.45,0.45,0.45,0.45,0.925,-0.044828180241992054,-0.07283210335504514,-0.009350680823183426,0.03875456748025584,-0.0172664920186488,-0.007183841366081068
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,1554,1,0.925,0.9,0.95,1.0,0.9,0.95,0.018944279224390535,0.03414495198481081,0.0029308179314969716,-0.0014353617333881733,0.036242331675844626,0.02633760709045503
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,1554,1,0.425,0.425,0.45,0.45,0.425,0.925,-0.042814814476152006,-0.07230887613537848,-0.008792049379725362,0.039036796977011345,-0.015013326757232956,-0.008106146925024444
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,1554,1,0.45,0.425,0.45,0.45,0.425,0.95,-0.03772977565158381,-0.08310189385944383,-0.011433367119820981,0.040565422255228356,-0.020587371716048693,0.011528407729141658
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,2709,1,0.95,0.9,0.9,0.9,0.9,0.95,0.021608958451060235,0.03468193824243058,-0.006694622831965016,-0.024120869153159342,0.035600998155892745,0.02733415634313652
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,2709,1,0.95,0.9,0.85,0.9,0.9,0.95,0.024728350331602957,0.04730632804701028,0.0220095592857858,-0.022535295267207583,0.03811959908855054,0.02736525323474437
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,2709,1,0.95,0.9,0.85,0.9,0.9,0.95,0.024728350331602957,0.04730632804701028,0.0220095592857858,-0.022535295267207583,0.03811959908855054,0.02736525323474437
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,2709,1,0.95,0.9,0.85,0.9,0.9,0.95,0.024728350331602957,0.04730632804701028,0.0220095592857858,-0.022535295267207583,0.03811959908855054,0.02736525323474437
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,2709,1,0.7,0.8,0.6,0.55,0.7,0.9,-0.0461400972210013,0.008962261708246018,0.022168853984003263,-0.0022928032068633823,-0.0018958686422632597,-0.011643519404641737
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,2709,1,0.7,0.8,0.6,0.55,0.7,0.9,-0.0461400972210013,0.008962261708246018,0.022168853984003263,-0.0022928032068633823,-0.0018958686422632597,-0.011643519404641737
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,2709,1,0.65,0.8,0.55,0.5,0.65,0.9,-0.03913712854519502,0.008612770102250042,0.017161193720849493,0.031252397031225405,0.007975206332979245,-0.010034427907176654
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,2709,1,0.95,0.9,0.85,0.95,0.95,0.95,0.027920500753445397,0.03889611552056794,0.024745664402379818,-0.031191147502166703,0.030245643088209196,0.025885909376113028
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,2709,1,0.95,0.9,0.85,0.95,0.9,0.95,0.027801725286358107,0.04900226781346915,0.023071220946051053,-0.031018981207769872,0.03879850050684944,0.027716131624890013
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,2937,1,0.8,0.6,0.55,0.05,0.65,0.95,-0.06738016754809116,-0.11885706957393512,0.005388291574170652,0.09525775623580085,-0.047203262885552655,0.007495974398978412
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,2937,1,0.8,0.6,0.55,0.05,0.65,0.95,-0.06738016754809116,-0.11885706957393512,0.005388291574170652,0.09525775623580085,-0.047203262885552655,0.007495974398978412
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,2937,1,0.75,0.6,0.55,0.05,0.65,0.95,-0.06887102077972888,-0.11738810717121757,0.007248925834882798,0.0942724687691961,-0.0471599164818265,0.007901472543864614
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,2937,1,0.85,0.75,0.65,0.15,0.75,0.9,-0.04721439030203375,-0.07082263556541595,0.014194108341387743,0.10165476727213146,-0.03172511666179731,-0.01038052947949752
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,2937,1,0.85,0.75,0.65,0.15,0.75,0.9,-0.04721439030203375,-0.07082263556541595,0.014194108341387743,0.10165476727213146,-0.03172511666179731,-0.01038052947949752
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,2937,1,0.75,0.75,0.6,0.1,0.7,0.9,-0.06179649082228132,-0.07226644385824818,0.0219573648238207,0.10547691434091509,-0.02984509083060933,-0.01088072839116004
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,2937,1,0.85,0.75,0.65,0.15,0.75,0.9,-0.04721439030203375,-0.07082263556541595,0.014194108341387743,0.10165476727213146,-0.03172511666179731,-0.01038052947949752
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,2937,1,0.85,0.75,0.65,0.15,0.75,0.9,-0.04721439030203375,-0.07082263556541595,0.014194108341387743,0.10165476727213146,-0.03172511666179731,-0.01038052947949752
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,4061,1,0.95,0.95,0.95,0.95,0.9,0.95,0.027558474941210987,0.10095162676065705,0.0062669269017043535,-0.027105618108609876,0.04685487072598151,0.027132185502014402
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,4061,1,0.9,0.85,0.8,0.65,0.85,0.95,0.03903214265024708,-0.029641017231778935,0.015722374417134578,0.011038884119449205,-0.01323125177604045,0.02595963816572942
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,4061,1,0.95,0.95,0.95,0.95,0.9,0.95,0.027558474941210987,0.10095162676065705,0.0062669269017043535,-0.027105618108609876,0.04685487072598151,0.027132185502014402
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,4061,1,0.9,0.9,0.7,0.1,0.85,0.95,0.03612032917297991,0.08771284041637377,0.046261435042130705,0.17517602193065157,-0.008326948331826565,0.02500659815592256
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,4061,1,0.9,0.9,0.7,0.1,0.9,0.95,0.028406163588389488,0.07652464545362371,0.04638305388530815,0.15307158781246524,0.030286924545922946,0.02711643044468792
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,4882,1,0.95,0.95,0.95,0.95,0.95,0.95,0.028397819221110912,0.09743960532371757,0.007161494259775224,-0.02690766008969201,0.045481128257152746,0.026641451482370734
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,4882,1,0.95,0.95,0.95,0.95,0.9,0.95,0.027558474941210987,0.10095162676065705,0.0062669269017043535,-0.027105618108609876,0.04685487072598151,0.027132185502014402
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,4882,1,0.8,0.8,0.75,0.15,0.8,0.9,-0.04177754798965342,0.00020129848007562236,0.01062640214384609,0.11523245674622659,-0.017343048158142516,-0.009799358495324853
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,4882,1,0.95,0.9,0.95,0.95,0.9,0.95,0.02443860217248276,0.03464977148704056,-0.0033383971070237513,-0.03256590995707673,0.037853073023512186,0.028487673978972818
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,4882,1,0.9,0.9,0.85,0.2,0.9,0.95,0.03144964120118761,0.07410857311654101,0.019010023018009907,0.13568391341875335,0.030073443372469973,0.02556530397942874
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,4882,1,0.9,0.85,0.85,0.2,0.85,0.95,0.04696274298450985,-0.022228494625037686,0.012977636621746814,0.13990458259382704,0.0008267804737995473,0.015317757969360796
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,4892,1,0.8,0.7,0.75,0.65,0.8,0.95,-0.05123320256295529,-0.10213243452493857,0.014644911572847355,-0.005158139517395122,-0.04470740810260074,0.02058457001167665
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,4892,1,0.6,0.6,0.55,0.0,0.6,0.95,-0.06829327863932005,-0.11029849876301018,0.008125380708350482,0.08973281358609293,-0.045632041918645214,0.008046345368512293
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,4892,1,0.75,0.65,0.65,0.6,0.75,0.9,-0.06042970016460861,-0.11868719308595756,0.012196518404747893,-0.014746550079107258,-0.03529848453198156,-0.01716604139796326
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,4892,1,0.75,0.65,0.65,0.6,0.75,0.95,-0.06553280137847324,-0.1297574978530181,0.020301858327062997,-0.005890871593144484,-0.04484989348339358,0.019785632734477716
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,4892,1,0.65,0.6,0.55,0.0,0.65,0.9,-0.06903593757772912,-0.10607846362873598,0.008765051747661741,0.09750710241312895,-0.029418506293628778,-0.01110043987506181
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,4892,1,0.85,0.75,0.85,0.8,0.85,0.95,-0.03889315612200378,-0.09113292629385421,0.0032061214617157413,-0.016953488443605266,-0.021619507249974735,0.020234829508577308
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,4892,1,0.6,0.6,0.55,0.0,0.6,0.95,-0.06829327863932005,-0.11029849876301018,0.008125380708350482,0.08973281358609293,-0.045632041918645214,0.008046345368512293
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,4892,1,0.7,0.65,0.6,0.05,0.7,0.95,-0.07571212706967972,-0.12529129055428576,0.016380366735003184,0.09475339304429947,-0.05320495665634455,0.008051891438923561
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,4892,1,0.75,0.7,0.7,0.65,0.75,0.95,-0.059763228194778015,-0.10727599307501376,0.018565149015078733,-0.00503724980593715,-0.04399782992063362,0.017147383464698684
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,4919,0,0.95,0.9,0.95,0.95,0.9,0.95,0.02443860217248276,0.03464977148704056,-0.0033383971070237513,-0.03256590995707673,0.037853073023512186,0.028487673978972818
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,4919,0,0.9,0.9,0.9,0.9,0.9,0.95,0.012198632058961678,0.03713707117435565,-0.004929280512756295,-0.02241104171428625,0.03587240169669301,0.027901273794069686
