judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_completeness,shap_plausibility,shap_informativeness,shap_evidence_words,shap_conciseness,shap_non_hallucination,shap_rationale_words,shap_source_consistency,shap_cat_economy-business,shap_cat_finance,shap_cat_technology,shap_cat_geopolitics,shap_cat_politics,shap_cat_sports-entertainment,shap_cat_environment-climate,shap_cat_law,shap_cat_health-pandemics,shap_cat_space,shap_cat_artificial-intelligence,shap_cat_elections,shap_cat_other,shap_variant_variant4_credibility,shap_variant_variant6_step_by_step_reasoning,shap_variant_variant8_temporal_anchors,shap_variant_variant2_key_attribute,shap_variant_variant5_key_conditions,shap_variant_variant7_uncertainty_language,shap_variant_variant1_predicted_event,shap_variant_variant3_reasoning_type,shap_temperature,shap_output_valid
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,229,1,0.5,0.45,0.4,0.1,0.5,0.95,-0.05503048573271145,-0.034621015696087325,-0.023640509771666054,0.053075752087640524,0.01486493417058446,0.025545937780696193,0.019741843869260565,-0.012236445487571366,0.0032739213646925166,-0.0013286714967658052,0.04052199573832883,-0.001304742001294391,-0.003641021020609912,-0.00187026865325687,0.0024040852285717976,-0.0008155557175074357,0.0010870179796547848,-0.0006284047984375804,0.00017021404689667396,0.0003392246965447056,0.00013848569839084048,8.339156645968756e-09,-9.230377531199817e-05,3.2098441560208086e-05,8.144055600919731e-05,-4.9474049186761104e-05,7.579734753144468e-05,0.00023885790281118058,4.0283408134883285e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,229,1,0.4,0.4,0.3,0.05,0.4,0.9,-0.047985177896089554,-0.03772494387248311,-0.013277725099398115,0.04146233199436028,-0.009647150411564954,0.02711295335979189,-0.022326914819704325,-0.006138559458859856,0.004386906405794199,-0.0016552363404883533,0.034753289414779946,-0.0026245872139163467,-0.003868163188937411,-0.0018166627360927008,0.002270867767090956,-0.0006067213872233381,0.0017119833792058003,-0.000517752032873957,0.00016285815982642344,0.0005278394706749517,0.00021119102677266208,-5.10246690757333e-05,0.0007652705954583194,8.332470514409694e-05,-0.00017619472724294578,8.44767574824713e-05,-7.647521847708872e-05,0.0003174744671645469,5.268487318245189e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,229,1,0.55,0.5,0.45,0.15,0.55,0.95,-0.05241667929015733,-0.035474181304652054,-0.02027503954792438,0.04888535910703213,0.012498336723506535,0.022696065532299272,0.004561554851878436,-0.010954221185013536,0.0028115075439237194,-0.001305396089474887,0.043867824626125936,-0.0012474028152434384,-0.003486616090956552,-0.0018151594409332255,0.002395018055602876,-0.0007789027629420113,0.0013719660210382049,-0.0006084191915856206,0.00012155661676929307,0.0004246529244826787,0.0002259803120720695,9.641607162758558e-06,-2.3647339189803187e-05,5.29385760690072e-05,-5.9707927313494134e-06,1.4456783239720057e-06,-8.986367549317835e-06,0.00017179511714764332,2.8235492442981056e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,229,1,0.45,0.45,0.35,0.1,0.45,0.95,-0.054348461692444956,-0.03679800770049044,-0.026025880535572497,0.04786839240393536,0.015401562178850508,0.024550592811509137,0.007052335589914917,-0.009757525678420602,0.0032840674339548598,-0.0013004721411418157,0.03801031560109925,-0.0013395447937024592,-0.0040623365779230754,-0.0018111563451820832,0.0025034509503118006,-0.0008193791106904625,0.0012239618738907627,-0.0006910279580084369,0.00016953548573433265,0.0004314315729684927,0.000228725890726099,1.8180708755255572e-06,-9.820473926817551e-05,-0.00015049786111888055,-3.609324864076427e-05,4.713488058329252e-05,5.4385965986735306e-05,0.00017446783246723838,3.574936004474259e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,273,1,0.95,0.85,0.9,0.6,0.85,0.95,-0.01888711582495675,0.02788029928484843,-0.011220066618264928,0.023641102285715625,0.016243093976550438,0.0009732206919685545,-0.0076133650750790805,-0.00339827129422006,0.00010111204601224804,-0.0010037250235677298,0.04219310805377257,0.0007698645296213982,-0.0014772224245146587,-0.001175845575552759,0.0020010121234255076,-0.0002477229748429738,2.695771312271583e-05,0.00014028702002774965,-0.0001538266628483465,0.00021451169101723838,-0.00021221373144523679,-9.581671450180526e-05,-9.7641476302174e-05,0.00019847019885795578,9.684194170600203e-05,2.4315861891096176e-05,0.0002439895649933021,-0.0005928375428152677,-7.437474461366064e-06,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,273,1,0.95,0.925,0.95,0.95,0.925,0.95,0.04131437442587018,0.026306668835898876,0.030980967634889188,0.02766833916188563,0.023119487971583173,-0.014448579091606453,-0.010801178465303138,0.005309285020508382,0.001054254433562509,-0.0010929263183535286,0.021580827687026835,0.0035283450205839235,-0.0016206322242597851,-0.0008577959431016588,0.0012842129497726631,-0.00032040710878405976,-0.0008726174459013901,0.000224304122327794,0.00013763384051420147,0.00033011015743520235,3.9989689639497835e-06,-0.00010449353105816423,-5.9001217373443484e-05,0.0002909245556631649,0.00028179459744139674,-0.0001659246104562951,-4.9644811183596085e-05,0.00010135028009086996,9.279632339281306e-06,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,273,1,0.95,0.9,0.95,0.95,0.9,0.95,0.028839593442838225,0.023602981699148585,0.02516233372913356,0.028017802431104726,0.023430745211763613,-0.015222752972878924,0.002255922049873904,0.0011759066173804807,0.0006762201444780372,-0.0014604047196973544,0.02345696496738096,0.00282040252624852,-0.0014531347695263999,-0.0011005036441729633,0.0013936973223489682,-0.00030970380726554666,-0.0006781497057113186,0.00026781668676901713,0.0001736452390287096,0.00018109119419002949,-9.296392135135014e-05,5.8750713465981775e-05,-0.00017525972351478992,0.00026564955197593937,8.150003807224894e-05,-0.00018363652144102126,0.00010073368095910518,-9.756677444898594e-06,-0.00024617739576775704,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,273,1,0.95,0.925,0.95,0.95,0.925,0.95,0.041870906469433464,0.025695445013029606,0.03144715169720715,0.02882677921493036,0.02329631769170316,-0.01459420490034542,-0.004564993706010846,0.003658783895162161,0.0010461123250390478,-0.0007999541253661761,0.02226787088380325,0.0034740066425557607,-0.0015646105578971702,-0.0009261508507659154,0.0013047385767619923,-0.0003352736570100545,-0.0009062089069009422,0.00020637939093591976,0.00010834013908197995,0.0002587379642055753,4.926282473693692e-06,0.000142545661573795,-5.920460386428417e-05,0.00029557446882706674,4.5389594355120664e-05,-0.00016027775598845718,4.4653159116188806e-05,1.518000291553426e-05,7.31823954675538e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,273,1,0.95,0.95,0.95,0.95,0.925,0.925,0.0579539564609916,0.028592329868308678,0.026601699098989604,0.024731346036247142,-0.005867841362432146,-0.013660990200071317,-0.02957339047241141,0.0062053895884153516,0.0007226236910718266,-0.0030059279960135536,0.020582656486678237,0.002788768627234119,-0.001769210429543522,-0.0010966171035511159,0.0011795413045893022,-2.2910265313356756e-05,-0.0006159448200809731,0.0005162057371576578,0.0002816473761424678,0.0006500386147186736,-3.269961144635051e-05,-2.5887203168121634e-05,-0.00017111698024867237,0.0003371773402890627,-0.00015335446766393207,0.0011967829328291255,-9.707046306277818e-05,5.3507460345027676e-05,8.526167919875256e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,273,1,0.95,0.9,0.95,0.95,0.9,0.925,0.030088088456267707,0.02370753828857993,0.02372032467910018,0.025821396230813205,-0.007040186394915937,-0.0151886330216429,-0.0055595468827226505,0.000681367225234229,-0.0002954527856444803,-0.0007704473876858958,0.02746928246840833,0.0013281748283728442,-0.0013054381912865458,-0.000937223898617805,0.0012775658616273322,-3.3344242606426374e-05,-0.0007067236168921521,0.0006787640438109154,0.000304911173519472,0.0006451848940639232,-0.00016804179270076458,2.822836708365716e-05,-4.542679036387759e-05,0.0002558629749075266,7.050771746672295e-05,-0.00012176701231637711,0.00020554903630353133,6.329891678773331e-05,6.78602725180806e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,477,1,0.95,0.925,0.95,0.95,0.925,0.95,0.05186985778339328,0.03184773670262442,0.03845450750436105,0.04472084953630636,0.027892204167786528,-0.015322929640950896,-0.014911733383599914,0.007868371249402059,0.0015261405256234593,-0.0006767461176477925,-0.0005475856789960621,0.0008352589264004402,-0.0009910421598939385,-0.0007848604165732655,0.0013088368513137064,0.00012960302764893143,0.015950995764265816,0.00036100333910868697,0.00012856521847873906,0.0002671781703414344,1.1013308834058481e-05,-0.0001730485137311975,-4.84851923507557e-05,0.00033593524332180096,-0.00017556427594040872,2.479250716353612e-05,5.908985745174825e-05,0.00011755846068910479,4.612920740192286e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,477,1,0.95,0.925,0.95,0.95,0.925,0.95,0.05279229137718155,0.03239109257142382,0.042254740639131455,0.049723046460500374,0.029535540722816594,-0.0143642715729432,0.01993127444598054,0.004320881702231962,0.0016301284597431446,-0.001090170871213316,-0.0003596869146609885,0.0011464504160148483,-0.0009532618343621488,-0.0009179605089990904,0.0012079583491403111,-1.1263449442305152e-05,0.016912681519361563,0.0005315149768635725,0.00015180530810862677,-0.00021109368532028265,-7.942166702829266e-05,-5.585482784783758e-05,-0.00011242489384017307,0.00034388503746615143,-0.0001578712903247805,-6.0761545406514965e-05,0.00024694779969897107,-0.0003783922122513163,1.1270690402833148e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,477,1,0.95,0.925,0.95,0.95,0.9,0.925,0.04816389694471544,0.03295459410362168,0.02948469279548995,0.045217135567348486,-0.006667355316169766,-0.015674615128116923,0.0020386646623543033,0.002181030569519582,0.00092157416835253,-0.0008893967115973557,-0.00047490371583379197,-0.0004485555705070895,-0.0005046961206958154,-0.0009083124607247878,0.0011085671504471673,0.00017716912467599926,0.015086544718936525,0.0007190667050483938,1.7447674000407868e-05,0.00023417878948379074,-0.0001390227256485936,-5.221631022798227e-05,-7.345608374927983e-05,0.0002747765648265427,0.0011719127474241165,-7.249187277791554e-05,0.00020047869441851838,-4.709108988297083e-06,2.6928971709670658e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,477,1,0.95,0.925,0.95,0.85,0.925,0.925,0.05016088866937297,0.032654917973028615,0.039698848428060825,0.04284550806158272,-0.006954903639547994,-0.01088191950749252,-0.007837701851824733,0.004891088975379697,0.0013892291527041593,-0.00045096086047662624,-0.0005906747096344515,-0.0005159147659334497,-0.0006781036352159191,-0.0006972667330633417,0.0011707825115335622,0.00029381674788497424,0.016362214038551082,0.0007132546865974906,4.4387541395968184e-05,0.00042308661601337245,-8.275326441652191e-05,-0.0001605805343575699,3.6667550890305215e-05,0.0002522446268408719,-0.0001697721069378197,-1.6181318584162238e-05,9.283690739028599e-05,0.00012382138825347636,0.00034327839117396337,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,477,1,0.925,0.9,0.95,0.95,0.9,0.95,0.03930682106162889,0.0201041714161339,0.03359718384231675,0.05037826492045295,0.030105335764231984,-0.01567891395193397,0.022458660192054388,0.0015741805293916428,0.0009649084666060372,-0.0006420227444569296,-0.0005552409057384871,0.0008144646916120922,-0.0008299267175591948,-0.0011236096570746547,0.0011719020398212245,-9.736794917246093e-05,0.011891772404422277,0.0005296499077981277,0.0002454630488055686,-0.0003294478384970554,-0.00012864000047290846,0.00029950158610938805,-8.11025187796279e-05,0.0003210842158049219,-0.0001386603166964079,-2.7624509127915457e-05,0.00032617279368638285,6.632500525439718e-05,1.262515268429543e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,477,1,0.975,0.95,0.975,0.975,0.95,0.95,0.06591552656233743,0.04059061695936527,0.04324894284904879,0.0497500250947675,0.024537786122145588,0.014199647434583934,0.006841663640945684,0.017213136617180408,0.0030744536680798627,-0.0028559959395586245,4.280422308801873e-05,0.0017673803320943319,-0.0010225463499566063,-0.0013590807286182017,0.001066317544716059,-0.00015911221482112914,0.019973440415879656,0.0006104735591175317,4.423630122930388e-05,-0.0004077609704434054,8.552773473511072e-07,-3.0417731426509834e-05,0.0018898894852384053,0.0002667825440710293,-8.356485315833451e-05,3.116523376249298e-05,0.00016875630670804307,0.00010897957744035686,2.05740055625102e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,477,1,0.95,0.9,0.95,0.95,0.9,0.925,0.03894546810434409,0.03174718034831149,0.031089557293851863,0.05039076836691963,-0.005544960405139795,-0.01544656414760302,0.020143640019306873,0.0007238262068161828,0.0004781690820446936,-0.0007435214539775617,-0.0005189351842482801,-0.0002280794569739695,-0.0005541959427494486,-0.0010383229800409288,0.001181075133257796,6.545110415931321e-05,0.013572997460552906,0.0008623997942693879,0.0001749231955656208,-0.00012787205613089302,-0.00019964150429872506,-9.672280967444358e-06,-8.376313462739784e-05,0.0002442164162896193,-0.00017087797806413706,-4.060462207664509e-06,-0.0024039075326973023,7.840718561713695e-05,-1.2480403377712128e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,477,1,0.95,0.925,0.95,0.85,0.925,0.925,0.050984464083810736,0.03265699947570751,0.04191888687839821,0.04758310913391706,-0.0070100459631517766,-0.008399057000122619,0.020515717389635008,0.0026245736911101277,0.0014181584772733177,-0.0007058852246758432,-0.00043566686572852866,-0.0001631815475472443,-0.0004856820895888234,-0.0009286458489639457,0.0010839695507562834,0.00018856931204834905,0.015417978311797574,0.0007911008909406697,0.00015741417124495908,-0.00010568134438402818,-0.00016707944357026322,-5.698002796679229e-05,-3.548025029052489e-05,-0.001244245213143981,-0.000165009665741001,-2.7063195729787523e-05,0.0002767290779647112,0.00011966162259327048,1.988289248540554e-05,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant1_predicted_event,512,0,0.9,0.8,0.1,0.0,0.85,0.9,-0.02874483125539711,0.026367457303035826,-0.011957914306507493,-0.022359518593150676,-0.009914963434307596,0.03771850162510138,0.006458040100498427,0.0028913239250314255,0.0011486344545028632,-0.001362996817381523,-0.002575148596177384,-0.0028889537913633838,-0.0009058224301102994,-0.0014844152904102735,0.0008970738548451543,-0.000917461227405937,0.0009481036868458977,0.0006312652855731241,-0.004312084548938282,-0.0005161236949181988,-0.00034638236692272447,-0.0002484190841782191,-7.887629390527727e-05,8.937303295926379e-05,-0.0001769234075395698,4.586684477667064e-05,0.00010206649685504006,-0.0003334565605354982,0.00010175506064669793,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant2_key_attribute,512,0,0.9,0.8,0.65,0.6,0.8,0.9,-0.027327123129406716,0.025910863778236613,-0.023359039485242414,-0.02296467862083375,-0.01190801515509277,-0.0013440964347228544,0.004996002036488913,0.003917806932295065,0.00014150701254126512,-0.0013970536596180176,-0.002509252646513736,-0.002866574401904535,-0.0011068042206368379,-0.0011980905752737448,0.0011869137499867192,-0.001051116206826237,0.0008634725837343198,0.0004985137445853767,-0.0020043262535458257,-0.0003680685163933214,-0.000322490188778361,-0.0002795795024399692,-0.00016566246211753682,9.643600683484978e-05,0.0013492096257396178,-6.628007410005444e-05,-1.1401928301615834e-05,2.7219808875093423e-05,2.947748204564017e-06,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant3_reasoning_type,512,0,0.9,0.8,0.1,0.0,0.85,0.9,-0.02900890079014066,0.024252347308687628,-0.01212433644655713,-0.022837751366059658,-0.009293530356465417,0.03598493042344148,-0.0019608484809484615,0.0013062924819467123,0.000993901254799054,-0.0013983982274111985,-0.002584958160500572,-0.002827114337037922,-0.0008918901985363243,-0.0013977092123388867,0.0008849155283967571,-0.0009224845339228507,0.000881885579371445,0.0006040154143857377,-0.004801291244006242,-0.0004748211307765432,-0.0003566969590565186,-0.00024067795933384133,-7.516243719325596e-05,8.849459856026671e-05,-0.00016115105530679325,5.5789689284466083e-05,7.235591770269489e-05,9.869297654872066e-05,-0.00031313661932050297,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant4_credibility,512,0,0.95,0.85,0.95,1.0,0.8,0.95,-0.03085269209323373,0.02593108656123306,-0.03915890906377621,-0.029738612128015502,0.01019363498200987,0.004331549985984021,-0.008083812705322515,0.004404187465797488,-0.0005293421119588837,-0.002692773862016783,-0.002152847941401126,-0.0019136419583648456,-0.0005734798803795075,-0.0013019081063503559,0.0009618679015643298,-0.001159597155189646,-0.0002327991560964775,7.137961196674312e-05,-0.0034275398882654584,-0.00012262255120573838,-0.0003563017124137093,0.0012797527190399932,-0.00010726811010938846,0.0001688606477242047,-0.000104000470094205,-8.575362676805941e-05,-3.8333109975365695e-05,4.8493700569105526e-05,-4.1023223375122827e-07,0.0,0.0
combined_mean,GPT-OSS-120B,temperature_025,variant5_key_conditions,512,0,0.9,0.8,0.1,0.05,0.85,0.9,-0.02566007914175695,0.02436972496237821,-0.00798818758931077,-0.021992504002220907,-0.008376071230303424,0.037306639679252365,-0.020766755494239075,-0.0012013558463278558,0.0006567745974020296,-0.0013938444556826012,-0.0025843603742190377,-0.003120656925525451,-0.0008849824831938095,-0.0012935250759688681,0.0009528923816719687,-0.0007912002599385235,0.0009572966893646251,0.0005954440107578993,-0.005020537990948847,-0.0004799027065805006,-0.00033159912197633265,-0.0002299062101889913,3.395956147348266e-05,9.474278595656163e-05,-0.00017932245293522835,8.520064988845585e-05,2.0390015715413647e-05,0.0001272167274997416,2.4725786880683162e-05,0.0,0.0
