judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_plausibility,shap_completeness,shap_source_consistency,shap_non_hallucination,shap_informativeness,shap_conciseness
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,7831,1,0.8,0.7,0.3,0.3,0.6,0.9,0.0036975363058047725,0.03710439053147884,0.0494198603634325,0.013039758542920093,-0.027761646891293117,0.00858095473915529
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,7434,1,1.0,1.0,1.0,1.0,0.95,0.9,0.08608874086872435,0.14904113506763492,0.006993001660827918,-0.001976145927077547,0.0547073682568043,0.02028561956089398
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,7434,1,1.0,1.0,1.0,1.0,0.9,0.95,0.0844870141705612,0.13918575348757772,0.004877658354769423,-0.002253953786212561,0.03587037394067733,0.03607605227925395
kimi-k2.5,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,7444,1,0.6,0.4,0.3,0.2,0.4,0.8,-0.051593273162500855,-0.10361019862500624,0.010579755383032347,0.016649234905874777,-0.024304956476020406,-0.018759770164862043
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,7444,1,0.6,0.4,0.3,0.2,0.4,0.8,-0.051593273162500855,-0.10361019862500624,0.010579755383032347,0.016649234905874777,-0.024304956476020406,-0.018759770164862043
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,7444,1,0.6,0.4,0.35,0.25,0.4,0.8,-0.05042888783308422,-0.10175771062024713,0.007152653588403504,0.009421813185776203,-0.023796908273679827,-0.018587422959984452
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,7850,1,0.8,0.8,0.6,0.6,0.8,0.9,-0.015182042393247844,0.07927800703364664,0.03221514098840279,0.02200692276748287,0.030116090078342518,0.03759194117906329
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,7850,1,0.6,0.8,0.2,0.2,0.7,0.9,-0.03630705835920395,0.14549023687091237,0.05235462727932829,0.06541504405143983,0.004172094215320794,0.035052080241177994
kimi-k2.5,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,7850,1,0.6,0.8,0.1,0.1,0.7,0.9,-0.03248208405735602,0.14743293517373587,0.05653726992704297,0.07882875230666674,0.007957396570366758,0.034971756463589514
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,8009,0,0.9,0.9,0.9,0.9,0.9,0.9,0.03805645359815414,0.13907270700459487,0.006339378710622018,-0.012339182170259578,0.03249195837868302,0.024063420160646918
kimi-k2.5,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,8009,0,0.9,0.9,0.9,0.9,0.9,0.9,0.03805645359815414,0.13907270700459487,0.006339378710622018,-0.012339182170259578,0.03249195837868302,0.024063420160646918
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,10176,1,0.9,0.8,1.0,0.9,0.7,0.9,0.056895767036776804,0.05873361708287921,0.008922719636064606,-0.017993761126516867,-0.0024537374937725455,0.015566165001783944
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,10176,1,0.8,0.7,0.6,0.6,0.7,0.8,0.001043878954699906,0.023836123312317832,0.009828897133193387,-0.008655148311083419,-0.015985693049673476,-0.017104937437816173
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,10176,1,0.2,0.3,0.0,0.0,0.2,0.7,-0.05809459557938478,-0.0897113019317995,0.006657296882216481,0.02277890050638156,-0.029091846079579136,-0.017265698727512192
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,10359,1,0.1,0.0,0.0,0.0,0.1,0.8,-0.059676826230273046,-0.07771610348114855,0.008445945634491176,0.020687623146180036,-0.02473852662154002,-0.018517531532931834
kimi-k2.5,GPT-OSS-120B,temperature_025,variant1_predicted_event,8540,1,0.9,0.6,0.9,0.9,0.6,0.8,0.0899356190211797,-0.03504737940032159,0.014291378433958547,-0.01868447657491799,-0.023711677004511843,-0.01668951858767176
kimi-k2.5,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,8540,1,0.9,0.6,0.9,0.9,0.6,1.0,0.0797141234346919,-0.04620934327688916,0.01485294267926544,-0.01850368195852071,-0.0250570673477198,0.03715594085783535
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,9123,1,0.2,0.1,0.0,0.0,0.1,0.8,-0.06337183054404713,-0.08563503120105233,0.008377993954041553,0.02040629250349895,-0.024874750472754198,-0.01762571804328712
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,9123,1,0.2,0.1,0.0,0.0,0.1,0.8,-0.06337183054404713,-0.08563503120105233,0.008377993954041553,0.02040629250349895,-0.024874750472754198,-0.01762571804328712
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,10962,1,0.85,0.85,0.9,0.95,0.8,0.9,-0.023967019467163484,0.07156470633923957,-0.0051440863799061855,-0.008451496673792738,0.010613925349327459,0.025042927334252802
kimi-k2.5,GPT-OSS-120B,temperature_025,variant3_reasoning_type,10962,1,0.9,0.85,0.9,0.9,0.8,0.85,0.05765391663247769,0.061012411194052735,-0.0022913382650319564,-0.020556530209433384,0.013758886532987402,-0.016030497641829015
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,10962,1,0.9,0.9,0.95,0.95,0.9,0.85,0.04612572377665959,0.11990178860415268,0.0059582152406612195,0.0006524722878236294,0.024024882063320655,-0.007915643480594285
kimi-k2.5,GPT-OSS-120B,temperature_025,variant1_predicted_event,11332,1,0.6,0.5,0.1,0.1,0.4,0.7,-0.04347768451005601,-0.05702524541046895,0.015442979927566887,0.03037098655742196,-0.015476620880972946,-0.016099044953223247
kimi-k2.5,GPT-OSS-120B,temperature_025,variant2_key_attribute,11332,1,0.6,0.5,0.1,0.1,0.4,0.6,-0.04223019007643328,-0.0543552865177602,0.015506047027038231,0.029483005961842,-0.014267255832208205,-0.013180803889154788
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,11332,1,0.7,0.6,0.6,0.2,0.5,0.7,-0.02217021049957689,-0.023391363092090712,0.005832086987271732,0.026885389638299374,-0.004615686066710674,-0.012637235499548654
kimi-k2.5,GPT-OSS-120B,temperature_025,variant5_key_conditions,11855,1,0.8,0.8,0.9,0.6,0.8,0.8,-0.03938488259029467,0.049357484805645474,-0.008178223660182588,0.016969581079652116,0.009533070599744117,-0.03987573184217589
kimi-k2.5,GPT-OSS-120B,temperature_025,variant4_credibility,12117,1,0.5,0.3,0.1,0.1,0.3,0.7,-0.05494551910437762,-0.1017787134920085,0.01098977144591408,0.026058070007130476,-0.024166309729901827,-0.01765501929686569
kimi-k2.5,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,12117,1,0.7,0.6,0.6,0.5,0.6,0.8,-0.028829341287936835,-0.030355303821401808,0.0026819181670504066,-0.006366601022852486,-0.028030605645206964,-0.01760699494932067
