judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_plausibility,shap_completeness,shap_source_consistency,shap_non_hallucination,shap_informativeness,shap_conciseness
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,5866,1,1.0,0.6,1.0,0.0,0.7,1.0,0.07503768901448846,-0.09110487394331246,0.035680687696238556,0.06734052647074036,-0.017677822431931528,-0.005113563905842272
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,5866,1,1.0,0.8,1.0,0.0,0.8,1.0,0.07680261958184854,-0.06666712487162581,0.02145746311689696,0.06267196451423121,-0.029443092739069983,-0.006287624546958011
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,6455,1,1.0,0.9,1.0,1.0,0.9,1.0,0.06929465727645426,-0.08144051377274669,0.009370669379521157,-0.010568648541428105,-0.04596656073995489,-0.008173074947194462
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,6455,1,1.0,0.8,1.0,1.0,0.8,1.0,0.07240263951122383,-0.07113101288090935,0.0052545215739063615,-0.01572923994315081,-0.03967115771529645,-0.004936986488349348
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,6508,0,1.0,0.8,1.0,1.0,0.8,1.0,0.07240263951122383,-0.07113101288090935,0.0052545215739063615,-0.01572923994315081,-0.03967115771529645,-0.004936986488349348
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,6508,0,1.0,0.8,1.0,0.0,0.8,1.0,0.07680261958184854,-0.06666712487162581,0.02145746311689696,0.06267196451423121,-0.029443092739069983,-0.006287624546958011
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,6508,0,1.0,0.7,1.0,1.0,0.7,1.0,0.07383166321661956,-0.08762573911654754,0.004927332370134787,-0.017226897229804004,-0.03130606911698708,-0.004418471282444836
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,6508,0,1.0,0.8,1.0,0.0,0.8,1.0,0.07680261958184854,-0.06666712487162581,0.02145746311689696,0.06267196451423121,-0.029443092739069983,-0.006287624546958011
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,6648,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,6648,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,5118,1,0.8,0.7,0.7,0.3,0.7,1.0,-0.10326492046640644,-0.05663743504023732,-0.023821014972530342,0.0167551305475622,-0.029975324520316905,-0.004195402960302572
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,5118,1,0.8,0.7,0.7,0.3,0.7,1.0,-0.10326492046640644,-0.05663743504023732,-0.023821014972530342,0.0167551305475622,-0.029975324520316905,-0.004195402960302572
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,5118,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,5118,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,5118,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,5118,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,5118,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,5655,1,0.9,1.0,1.0,0.8,1.0,1.0,-0.12201525278339122,0.03856105322331553,0.0199142861416854,0.0460958521269443,0.0023892476502461297,-0.014943360060588296
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,5655,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,5655,1,0.9,1.0,1.0,0.8,1.0,1.0,-0.12201525278339122,0.03856105322331553,0.0199142861416854,0.0460958521269443,0.0023892476502461297,-0.014943360060588296
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,5655,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,5715,1,0.7,0.6,0.6,0.5,0.6,1.0,-0.08557932937339142,-0.07691378778406394,-0.029738837652172757,0.024483315291520653,-0.04034371298175937,-0.0027827871112215577
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,5715,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,5715,1,0.7,0.6,0.6,0.5,0.6,1.0,-0.08557932937339142,-0.07691378778406394,-0.029738837652172757,0.024483315291520653,-0.04034371298175937,-0.0027827871112215577
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,5715,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,5768,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,6948,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,6948,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,6948,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,7082,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,7082,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,7082,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,7099,0,1.0,1.0,1.0,1.0,0.8,1.0,0.057484823636916434,0.02218121444460092,0.010370332091321242,-0.01638730859384354,-0.13127365996851748,-0.0008359757306518327
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,7099,0,1.0,1.0,1.0,1.0,0.7,1.0,0.05807133722627084,0.019576439747350648,0.008652363147330939,-0.0178280971953101,-0.13604632951298345,-0.0007500791728068176
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,7100,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,7100,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,7100,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,7101,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,7101,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,7101,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,7101,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,7335,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,7434,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,7434,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,7444,1,1.0,1.0,1.0,0.0,1.0,1.0,0.052086716138205875,0.030944720892647416,0.03171818299374791,0.010075773911339648,0.011387152790492535,-0.0027501532586745535
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,7444,1,1.0,1.0,1.0,0.0,1.0,1.0,0.052086716138205875,0.030944720892647416,0.03171818299374791,0.010075773911339648,0.011387152790492535,-0.0027501532586745535
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,7792,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,7792,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant0_neutral_baseline,7831,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,7831,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,7831,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,7850,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,7850,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,7850,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,8009,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant7_uncertainty_language,8009,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,8035,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,8035,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,8035,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,8393,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,8540,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant8_temporal_anchors,8540,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,9123,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.10022339191792501,-0.052597193690515076,-0.011198047527037947,0.01929138372890868,0.053482987410038894,-0.0020668025246738924
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,9123,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.10022339191792501,-0.052597193690515076,-0.011198047527037947,0.01929138372890868,0.053482987410038894,-0.0020668025246738924
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,10176,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant3_reasoning_type,10176,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant4_credibility,10176,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant1_predicted_event,10962,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant2_key_attribute,10962,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant6_step_by_step_reasoning,10962,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
gemma-4-31b-it,GPT-OSS-120B,temperature_025,variant5_key_conditions,11109,1,1.0,1.0,1.0,1.0,1.0,1.0,0.05747146483336433,0.032410571728802816,0.015061096848727442,-0.00403064194582259,0.020414094430165876,-0.0022870867528620156
